   9809     AichiSR  BL5S1
 20171006-000-S  17.10.06 11:36 - 17.10.06 11:36
                                                                                 
 Ring :   1.2 GeV   300.7 mA -  300.5 mA
 Mono :   Si(111)       D=  3.13553 A    Initial angle= 12.64017 deg
 BL5S1    Aux input    ( 2)   Repetition=  1     Points= 4447
 Param file : DUMMYNAME.prm   energy axis (2)    Block =     1

 Block      Init-Eng  final-Eng     Step/eV     Time/s       Num
     1        8684.36  10084.36        0.31       0.00      4448
 ORTEC( 0)     NDCH = 4
  Angle(c)  Angle(o)    time/s         1         2         3
      Mode         0         0         1         2         2
    Offset         0         0  9420.800  9551.100  7214.300
  12.00478  12.00476    0.0034  25666579  28093149      -814
  12.00436  12.00435    0.0034  25658579  28097349     -1348
  12.00394  12.00394    0.0034  25653779  28087749      -548
  12.00353  12.00352    0.0034  25636979  28097949     -1348
  12.00311  12.00311    0.0034  25662179  28112649      -279
  12.00269  12.00270    0.0034  25641779  28114749     -1881
  12.00228  12.00229    0.0034  25643879  28103549      -281
  12.00186  12.00187    0.0034  25631879  28104049     -1614
  12.00144  12.00144    0.0034  25638079  28112349     -1081
  12.00103  12.00101    0.0034  25633779  28119549     -1081
  12.00061  12.00058    0.0034  25632979  28132549      -814
  12.00019  12.00014    0.0034  25619379  28118749      -548
  11.99978  11.99972    0.0034  25620979  28127249     -1348
  11.99936  11.99931    0.0034  25625779  28132049      -548
  11.99894  11.99892    0.0034  25630279  28137149     -1614
  11.99853  11.99852    0.0034  25604679  28121149      -281
  11.99811  11.99812    0.0034  25610579  28122149     -1348
  11.99769  11.99772    0.0034  25609279  28139749      -548
  11.99728  11.99730    0.0034  25618579  28143749     -1348
  11.99686  11.99687    0.0034  25616479  28147549      -548
  11.99644  11.99643    0.0034  25616379  28159849      -546
  11.99603  11.99600    0.0034  25596479  28156049     -1081
  11.99561  11.99558    0.0034  25611379  28170449      -548
  11.99519  11.99516    0.0034  25609279  28168049     -1081
  11.99478  11.99475    0.0034  25605479  28173949      -281
  11.99436  11.99434    0.0034  25600479  28168549     -1348
  11.99394  11.99392    0.0034  25606879  28176049      -281
  11.99353  11.99351    0.0034  25599379  28189649     -1348
  11.99311  11.99310    0.0034  25604979  28203249      -548
  11.99269  11.99269    0.0034  25595079  28187749     -1081
  11.99228  11.99228    0.0034  25585479  28188049      -814
  11.99186  11.99186    0.0034  25594079  28195749      -548
  11.99144  11.99144    0.0034  25587879  28206749     -1348
  11.99103  11.99100    0.0034  25580479  28205149      -281
  11.99061  11.99057    0.0034  25584179  28199749     -1881
  11.99019  11.99014    0.0034  25579879  28210149       -14
  11.98978  11.98971    0.0034  25588079  28224949     -1346
  11.98936  11.98931    0.0034  25577479  28239749      -548
  11.98894  11.98891    0.0034  25572179  28216049     -1348
  11.98853  11.98852    0.0034  25570279  28225149      -548
  11.98811  11.98812    0.0034  25574079  28234949      -814
  11.98769  11.98771    0.0034  25579679  28238749      -814
  11.98728  11.98729    0.0034  25574579  28240849      -548
  11.98686  11.98686    0.0034  25553279  28240349     -1348
  11.98644  11.98643    0.0034  25568679  28253649       -14
  11.98603  11.98600    0.0034  25571079  28267249     -1348
  11.98561  11.98557    0.0034  25582879  28263549      -281
  11.98519  11.98516    0.0034  25561779  28254149     -1081
  11.98478  11.98475    0.0034  25559879  28267549      -548
  11.98436  11.98434    0.0034  25557279  28274749     -1081
  11.98394  11.98392    0.0034  25575079  28290149      -814
  11.98353  11.98351    0.0034  25558579  28277349      -548
  11.98311  11.98310    0.0034  25564079  28297949     -1346
  11.98269  11.98269    0.0034  25552679  28288349      -281
  11.98228  11.98228    0.0034  25553279  28291749     -1348
  11.98186  11.98186    0.0034  25552679  28298449      -281
  11.98144  11.98144    0.0034  25542579  28300849     -1081
  11.98103  11.98100    0.0034  25553479  28302449      -281
  11.98061  11.98057    0.0034  25543879  28318149     -1081
  11.98019  11.98013    0.0034  25546879  28320049      -814
  11.97978  11.97971    0.0034  25544979  28319749     -1081
  11.97936  11.97930    0.0034  25529479  28314949     -1081
  11.97894  11.97891    0.0034  25533779  28329949      -548
  11.97853  11.97851    0.0034  25545279  28335549     -1348
  11.97811  11.97811    0.0034  25543879  28352549      -281
  11.97769  11.97771    0.0034  25529479  28341649     -1614
  11.97728  11.97728    0.0034  25538079  28354749      -281
  11.97686  11.97685    0.0034  25537479  28356849      -814
  11.97644  11.97642    0.0034  25536879  28374249      -813
  11.97603  11.97599    0.0034  25521279  28364549      -814
  11.97561  11.97556    0.0034  25525279  28373649     -1081
  11.97519  11.97515    0.0034  25527879  28381649      -281
  11.97478  11.97473    0.0034  25531679  28379749     -1081
  11.97436  11.97432    0.0034  25527079  28393149      -548
  11.97394  11.97391    0.0034  25526079  28391249     -1881
  11.97353  11.97350    0.0034  25532479  28394449       -14
  11.97311  11.97308    0.0034  25512679  28399549     -1081
  11.97269  11.97267    0.0034  25522079  28409649      -548
  11.97228  11.97226    0.0034  25520179  28419749     -1081
  11.97186  11.97185    0.0034  25519679  28421949     -1081
  11.97144  11.97142    0.0034  25525279  28437349      -814
  11.97103  11.97099    0.0034  25521479  28432049     -1081
  11.97061  11.97055    0.0034  25526879  28434949      -281
  11.97019  11.97011    0.0034  25520979  28441949     -1614
  11.96978  11.96969    0.0034  25524079  28459149       -12
  11.96936  11.96929    0.0034  25503679  28452049     -1081
  11.96894  11.96889    0.0034  25506079  28458949      -281
  11.96853  11.96850    0.0034  25496979  28456349     -1348
  11.96811  11.96810    0.0034  25504479  28466449      -281
  11.96769  11.96769    0.0034  25509279  28469649     -1081
  11.96728  11.96727    0.0034  25509779  28474149     -1081
  11.96686  11.96684    0.0034  25501779  28477649      -548
  11.96644  11.96641    0.0034  25506579  28479749     -1348
  11.96603  11.96597    0.0034  25509279  28494149      -281
  11.96561  11.96555    0.0034  25499379  28502149     -1348
  11.96519  11.96513    0.0034  25498579  28493949       -14
  11.96478  11.96472    0.0034  25498079  28503549     -1348
  11.96436  11.96431    0.0034  25503379  28504549      -548
  11.96394  11.96390    0.0034  25507679  28523749     -1081
  11.96353  11.96349    0.0034  25507679  28528849     -1081
  11.96311  11.96308    0.0034  25508079  28543649      -546
  11.96269  11.96267    0.0034  25500179  28522749     -1348
  11.96228  11.96225    0.0034  25502879  28539549      -281
  11.96186  11.96184    0.0034  25508179  28550949     -1348
  11.96144  11.96142    0.0034  25495379  28544349      -281
  11.96103  11.96098    0.0034  25492179  28541949     -1881
  11.96061  11.96054    0.0034  25489279  28552849      -814
  11.96019  11.96011    0.0034  25494879  28573149     -1081
  11.95978  11.95969    0.0034  25491079  28577349      -814
  11.95936  11.95929    0.0034  25478279  28566149      -814
  11.95894  11.95889    0.0034  25485479  28571749     -1081
  11.95853  11.95850    0.0034  25491079  28573349      -548
  11.95811  11.95809    0.0034  25485479  28588049     -1348
  11.95769  11.95769    0.0034  25486279  28593949      -281
  11.95728  11.95727    0.0034  25483879  28583249     -1614
  11.95686  11.95684    0.0034  25471879  28596349      -281
  11.95644  11.95641    0.0034  25477479  28604349     -1614
  11.95603  11.95598    0.0034  25488279  28598849      -279
  11.95561  11.95556    0.0034  25465479  28607249     -1348
  11.95519  11.95514    0.0034  25458279  28614949      -814
  11.95478  11.95473    0.0034  25474579  28618749      -814
  11.95436  11.95432    0.0034  25485779  28627549     -1348
  11.95394  11.95391    0.0034  25463079  28614949      -548
  11.95353  11.95350    0.0034  25464979  28621649     -1348
  11.95311  11.95308    0.0034  25452179  28619249      -281
  11.95269  11.95267    0.0034  25466879  28641949     -1881
  11.95228  11.95226    0.0034  25468979  28628349      -281
  11.95186  11.95184    0.0034  25451679  28638949     -1348
  11.95144  11.95142    0.0034  25455379  28636549      -814
  11.95103  11.95099    0.0034  25459079  28651749      -548
  11.95061  11.95055    0.0034  25460679  28653349     -1081
  11.95019  11.95012    0.0034  25448979  28654149      -548
  11.94978  11.94969    0.0034  25453279  28664049     -1348
  11.94936  11.94928    0.0034  25453879  28669549      -546
  11.94894  11.94889    0.0034  25454579  28669349     -1614
  11.94853  11.94850    0.0034  25454879  28672549      -281
  11.94811  11.94810    0.0034  25440179  28673349     -1348
  11.94769  11.94769    0.0034  25438879  28662449      -281
  11.94728  11.94727    0.0034  25438879  28676349     -1081
  11.94686  11.94684    0.0034  25446279  28687549      -814
  11.94644  11.94641    0.0034  25431079  28693349      -814
  11.94603  11.94597    0.0034  25433779  28678449     -1348
  11.94561  11.94555    0.0034  25427379  28687549      -281
  11.94519  11.94513    0.0034  25434579  28708049     -1348
  11.94478  11.94472    0.0034  25430879  28691249       -14
  11.94436  11.94430    0.0034  25420979  28686949     -1614
  11.94394  11.94389    0.0034  25421279  28692049      -548
  11.94353  11.94348    0.0034  25419079  28695749     -1348
  11.94311  11.94307    0.0034  25419879  28712849      -548
  11.94269  11.94266    0.0034  25412779  28719449      -813
  11.94228  11.94225    0.0034  25419679  28721149      -814
  11.94186  11.94183    0.0034  25413279  28711549      -281
  11.94144  11.94141    0.0034  25411879  28732549     -1081
  11.94103  11.94098    0.0034  25407679  28725949       -14
  11.94061  11.94054    0.0034  25405279  28726449     -1081
  11.94019  11.94010    0.0034  25404479  28725149      -281
  11.93978  11.93968    0.0034  25393779  28740849      -814
  11.93936  11.93928    0.0034  25402879  28748349      -548
  11.93894  11.93888    0.0034  25394079  28744049      -814
  11.93853  11.93849    0.0034  25392979  28744849      -814
  11.93811  11.93809    0.0034  25403079  28749149      -548
  11.93769  11.93768    0.0034  25400479  28751749     -1081
  11.93728  11.93726    0.0034  25386579  28753349      -548
  11.93686  11.93683    0.0034  25394079  28771549     -1081
  11.93644  11.93640    0.0034  25391379  28776349       -14
  11.93603  11.93597    0.0034  25384579  28780249     -1346
  11.93561  11.93554    0.0034  25383679  28764549      -281
  11.93519  11.93513    0.0034  25377479  28776549     -1081
  11.93478  11.93472    0.0034  25374279  28781649      -548
  11.93436  11.93431    0.0034  25380979  28778949     -1081
  11.93394  11.93389    0.0034  25375379  28770949     -1081
  11.93353  11.93348    0.0034  25369479  28775549      -281
  11.93311  11.93307    0.0034  25372979  28788049     -1348
  11.93269  11.93266    0.0034  25364179  28800049      -814
  11.93228  11.93225    0.0034  25363679  28794449     -1348
  11.93186  11.93183    0.0034  25357279  28782449      -281
  11.93144  11.93140    0.0034  25356479  28814149     -1348
  11.93103  11.93097    0.0034  25359879  28807749      -548
  11.93061  11.93054    0.0034  25361279  28819549     -1081
  11.93019  11.93010    0.0034  25364179  28816349      -814
  11.92978  11.92968    0.0034  25344679  28809649      -548
  11.92936  11.92928    0.0034  25353379  28827249     -1346
  11.92894  11.92888    0.0034  25358579  28835549      -548
  11.92853  11.92849    0.0034  25356679  28826449     -1614
  11.92811  11.92809    0.0034  25334279  28827549      -281
  11.92769  11.92768    0.0034  25345279  28845349     -1348
  11.92728  11.92726    0.0034  25337779  28837349      -548
  11.92686  11.92684    0.0034  25340979  28850949     -1614
  11.92644  11.92640    0.0034  25348679  28844049     -1081
  11.92603  11.92597    0.0034  25323679  28840549     -1081
  11.92561  11.92555    0.0034  25322879  28855749     -1081
  11.92519  11.92513    0.0034  25322279  28865149      -814
  11.92478  11.92472    0.0034  25323379  28876049     -1348
  11.92436  11.92431    0.0034  25323379  28848349      -548
  11.92394  11.92390    0.0034  25307679  28863249     -1614
  11.92353  11.92349    0.0034  25315879  28861149      -814
  11.92311  11.92308    0.0034  25321279  28877949     -1614
  11.92269  11.92266    0.0034  25328279  28884849      -546
  11.92228  11.92225    0.0034  25301479  28880549     -1348
  11.92186  11.92183    0.0034  25307379  28862949      -814
  11.92144  11.92141    0.0034  25311379  28885349      -814
  11.92103  11.92098    0.0034  25310279  28898749     -1881
  11.92061  11.92054    0.0034  25309479  28890749      -548
  11.92019  11.92010    0.0034  25296179  28874749     -1614
  11.91978  11.91968    0.0034  25296979  28889949      -548
  11.91936  11.91927    0.0034  25312979  28908349     -1881
  11.91894  11.91888    0.0034  25296179  28909649      -281
  11.91853  11.91849    0.0034  25285279  28897149     -1348
  11.91811  11.91809    0.0034  25286879  28903749      -814
  11.91769  11.91767    0.0034  25295879  28903549      -814
  11.91728  11.91726    0.0034  25298279  28928849     -1348
  11.91686  11.91683    0.0034  25292179  28920049      -281
  11.91644  11.91639    0.0034  25276179  28913349     -1614
  11.91603  11.91596    0.0034  25286679  28925349      -279
  11.91561  11.91554    0.0034  25287379  28947549     -1881
  11.91519  11.91512    0.0034  25283879  28945949      -281
  11.91478  11.91471    0.0034  25275379  28927549     -1348
  11.91436  11.91430    0.0034  25273279  28922449      -548
  11.91394  11.91389    0.0034  25264679  28944349     -1348
  11.91353  11.91348    0.0034  25273479  28948049      -814
  11.91311  11.91307    0.0034  25261479  28955749      -814
  11.91269  11.91266    0.0034  25257779  28925649     -1081
  11.91228  11.91225    0.0034  25255879  28943749      -281
  11.91186  11.91183    0.0034  25256979  28952349     -1348
  11.91144  11.91141    0.0034  25271879  28958749       -14
  11.91103  11.91097    0.0034  25263679  28953149     -1348
  11.91061  11.91054    0.0034  25247379  28958949      -281
  11.91019  11.91011    0.0034  25249479  28966449      -814
  11.90978  11.90968    0.0034  25251879  28978949      -548
  11.90936  11.90928    0.0034  25240479  28970949      -548
  11.90894  11.90888    0.0034  25247979  28978449     -1346
  11.90853  11.90849    0.0034  25237479  28971549      -281
  11.90811  11.90809    0.0034  25241479  28985649     -1081
  11.90769  11.90768    0.0034  25234879  28988049       -14
  11.90728  11.90726    0.0034  25233779  28996549     -1614
  11.90686  11.90683    0.0034  25224979  28977649      -281
  11.90644  11.90639    0.0034  25222579  28987749     -1348
  11.90603  11.90596    0.0034  25226579  29002949      -548
  11.90561  11.90554    0.0034  25227879  29004549     -1081
  11.90519  11.90512    0.0034  25236979  29009349      -814
  11.90478  11.90471    0.0034  25217779  29005349      -548
