   9809     AichiSR  BL5S1
 FeO             22.09.01 11:46 - 22.09.01 11:48
                                                                                 
 Ring :   1.2 GeV   300.2 mA -  300.3 mA
 Mono :   Si(111)       D=  3.13553 A    Initial angle= 16.23042 deg
 BL5S1    Transmission ( 2)   Repetition=  1     Points= 4600
 Param file : DUMMYNAME.prm   energy axis (2)    Block =     1

 Block      Init-Eng  final-Eng     Step/eV     Time/s       Num
     1        6813.26   8213.26        0.30       0.02      4602
 ORTEC( 0)     NDCH = 4
  Angle(c)  Angle(o)    time/s         1         2         3
      Mode         0         0         1         2         2
    Offset         0         0  4442.500  9463.300  8296.400
  16.67781  16.67737    0.0235  44741358   2872907    952493
  16.67717  16.67672    0.0235  44731158   2872947    951615
  16.67653  16.67606    0.0235  44748358   2875277    953295
  16.67589  16.67540    0.0235  44727058   2874467    954022
  16.67525  16.67476    0.0235  44719458   2875277    953717
  16.67461  16.67413    0.0235  44717658   2875307    954327
  16.67397  16.67352    0.0235  44713258   2876077    955246
  16.67333  16.67290    0.0235  44729658   2878447    955321
  16.67269  16.67227    0.0235  44691958   2876957    955244
  16.67206  16.67161    0.0235  44668158   2876157    956201
  16.67142  16.67096    0.0235  44689858   2878137    957155
  16.67078  16.67031    0.0235  44658158   2877267    956736
  16.67014  16.66966    0.0235  44624158   2875847    956697
  16.66950  16.66902    0.0235  44595958   2874897    956622
  16.66886  16.66839    0.0235  44589858   2875047    957576
  16.66822  16.66776    0.0235  44543458   2873137    957079
  16.66758  16.66711    0.0235  44497258   2871077    957157
  16.66694  16.66647    0.0235  44509958   2873057    957767
  16.66631  16.66581    0.0235  44516358   2874167    958762
  16.66567  16.66516    0.0235  44489758   2873627    958531
  16.66503  16.66453    0.0235  44546658   2877987    960405
  16.66439  16.66391    0.0235  44624958   2883567    962391
  16.66375  16.66331    0.0235  44722258   2891167    965066
  16.66311  16.66269    0.0235  44709058   2890947    966099
  16.66247  16.66204    0.0235  44756658   2895067    967627
  16.66183  16.66139    0.0235  44832958   2901457    969768
  16.66119  16.66074    0.0235  44842558   2903057    971410
  16.66056  16.66010    0.0235  44853658   2904127    970875
  16.65992  16.65946    0.0235  44891958   2907607    972902
  16.65928  16.65883    0.0235  44936058   2911807    974239
  16.65864  16.65819    0.0235  44945258   2913497    975195
  16.65800  16.65756    0.0235  44927758   2913067    976035
  16.65736  16.65692    0.0235  44990058   2918237    978252
  16.65672  16.65627    0.0235  44979258   2918537    978672
  16.65608  16.65561    0.0235  44989958   2919677    978939
  16.65544  16.65496    0.0235  44961858   2919567    979284
  16.65481  16.65433    0.0235  44991058   2922017    980430
  16.65417  16.65372    0.0235  44984458   2922247    981347
  16.65353  16.65310    0.0235  44964158   2921707    981767
  16.65289  16.65247    0.0235  44976258   2923277    981882
  16.65225  16.65181    0.0235  44973758   2924347    982570
  16.65161  16.65115    0.0235  44949358   2923467    983105
  16.65097  16.65050    0.0235  44960658   2925307    984099
  16.65033  16.64986    0.0235  44951458   2925677    983869
  16.64969  16.64922    0.0235  44955258   2926337    984863
  16.64906  16.64858    0.0235  44949458   2927207    985207
  16.64842  16.64794    0.0235  44916158   2926067    985780
  16.64778  16.64730    0.0235  44914058   2926447    986468
  16.64714  16.64665    0.0235  44887758   2925647    986965
  16.64650  16.64599    0.0235  44867458   2925187    987003
  16.64586  16.64533    0.0235  44846058   2924997    986850
  16.64522  16.64469    0.0235  44795058   2922317    986010
  16.64458  16.64407    0.0235  44796458   2922927    986659
  16.64394  16.64346    0.0235  44725158   2919337    986315
  16.64331  16.64284    0.0235  44719758   2920177    987080
  16.64267  16.64221    0.0235  44709058   2920027    987271
  16.64203  16.64154    0.0235  44680358   2919267    986927
  16.64139  16.64089    0.0235  44700058   2921627    988226
  16.64075  16.64025    0.0235  44748558   2926067    988914
  16.64011  16.63961    0.0235  44800258   2929927    991475
  16.63947  16.63897    0.0235  44889458   2936687    994074
  16.63883  16.63834    0.0235  44919758   2939937    996554
  16.63819  16.63771    0.0235  45008758   2946437    997554
  16.63756  16.63707    0.0235  44982358   2946317    998164
  16.63692  16.63642    0.0235  45058658   2951667   1001674
  16.63628  16.63576    0.0235  45101558   2955837   1002554
  16.63564  16.63511    0.0235  45102258   2956677   1003094
  16.63500  16.63448    0.0235  45126258   2959427   1004164
  16.63436  16.63387    0.0235  45139258   2961417   1005464
  16.63372  16.63326    0.0235  45176858   2964627   1006264
  16.63308  16.63264    0.0235  45158158   2964207   1006914
  16.63244  16.63200    0.0235  45131958   2963407   1006834
  16.63181  16.63135    0.0235  45161858   2966457   1008824
  16.63117  16.63070    0.0235  45132058   2965387   1009514
  16.63053  16.63006    0.0235  45101658   2964507   1008364
  16.62989  16.62942    0.0235  45076658   2963747   1008524
  16.62925  16.62878    0.0235  45069458   2964127   1009054
  16.62861  16.62815    0.0235  45059658   2964397   1009394
  16.62797  16.62752    0.0235  45005958   2961797   1009244
  16.62733  16.62688    0.0235  44986758   2961797   1009664
  16.62669  16.62622    0.0235  44991158   2962757   1010274
  16.62606  16.62556    0.0235  44961258   2961917   1009974
  16.62542  16.62491    0.0235  44960258   2962827   1011924
  16.62478  16.62428    0.0235  44913258   2960647   1011044
  16.62414  16.62366    0.0235  44932258   2962447   1011844
  16.62350  16.62306    0.0235  44901058   2961607   1011764
  16.62286  16.62242    0.0235  44854558   2959237   1011274
  16.62222  16.62177    0.0235  44863558   2960807   1012574
  16.62158  16.62111    0.0235  44827358   2959277   1011924
  16.62094  16.62046    0.0235  44757858   2955337   1011424
  16.62031  16.61982    0.0235  44740058   2955107   1011384
  16.61967  16.61917    0.0235  44703758   2954307   1010854
  16.61903  16.61854    0.0235  44684558   2953007   1011764
  16.61839  16.61790    0.0235  44631658   2950557   1010624
  16.61775  16.61726    0.0235  44652058   2953357   1012644
  16.61711  16.61661    0.0235  44626958   2952777   1012184
  16.61647  16.61595    0.0235  44650158   2955037   1013224
  16.61583  16.61529    0.0235  44753258   2962827   1016814
  16.61519  16.61465    0.0235  44785258   2966497   1018224
  16.61456  16.61403    0.0235  44812958   2968947   1018914
  16.61392  16.61343    0.0235  44879758   2974597   1021894
  16.61328  16.61281    0.0235  44903358   2977047   1022694
  16.61264  16.61217    0.0235  44931158   2979607   1024224
  16.61200  16.61152    0.0235  44948358   2981857   1025144
  16.61136  16.61086    0.0235  44976458   2984687   1026484
  16.61072  16.61023    0.0235  44989558   2987367   1028044
  16.61008  16.60958    0.0235  44981458   2986907   1028014
  16.60944  16.60895    0.0235  45016858   2990227   1028894
  16.60881  16.60831    0.0235  45019058   2991567   1030494
  16.60817  16.60768    0.0235  45007358   2991757   1030954
  16.60753  16.60704    0.0235  45000158   2992487   1032174
  16.60689  16.60639    0.0235  45002058   2992947   1032254
  16.60625  16.60573    0.0235  45002758   2994357   1032594
  16.60561  16.60509    0.0235  44954458   2991877   1032864
  16.60497  16.60446    0.0235  44963358   2994017   1033094
  16.60433  16.60385    0.0235  44968358   2994857   1034474
  16.60369  16.60324    0.0235  44917458   2992867   1033704
  16.60306  16.60262    0.0235  44907258   2992177   1034124
  16.60242  16.60198    0.0235  44910758   2993747   1034624
  16.60178  16.60132    0.0235  44915258   2995087   1035274
  16.60114  16.60068    0.0235  44868958   2993017   1035234
  16.60050  16.60003    0.0235  44836458   2991607   1035384
  16.59986  16.59940    0.0235  44868758   2994737   1036914
  16.59922  16.59876    0.0235  44832358   2993287   1036604
