   9809     AichiSR  BL5S1
 220623-gamma-F  22.06.23 14:40 - 22.06.23 14:42
                                                                                 
 Ring :   1.2 GeV     0.0 mA -    0.0 mA
 Mono :   Si(111)       D=  3.13553 A    Initial angle= 16.23048 deg
 BL5S1    Transmission ( 2)   Repetition=  1     Points= 4600
 Param file : DUMMYNAME.prm   energy axis (2)    Block =     1

 Block      Init-Eng  final-Eng     Step/eV     Time/s       Num
     1        6813.26   8213.26        0.30       0.02      4602
 ORTEC( 0)     NDCH = 4
  Angle(c)  Angle(o)    time/s         1         2         3
      Mode         0         0         1         2         2
    Offset         0         0  4431.900  9572.100  8149.900
  16.66758  16.66807    0.0235  16172268   2012248   4042990
  16.66694  16.66744    0.0235  16151868   2010258   4038860
  16.66631  16.66680    0.0235  16152368   2010458   4040160
  16.66567  16.66616    0.0235  16145868   2010038   4040350
  16.66503  16.66549    0.0235  16123768   2008008   4036830
  16.66439  16.66484    0.0235  16134968   2010108   4040840
  16.66375  16.66421    0.0235  16125868   2009188   4040880
  16.66311  16.66359    0.0235  16145468   2011948   4047230
  16.66247  16.66298    0.0235  16164568   2015268   4052960
  16.66183  16.66236    0.0235  16183968   2018098   4059760
  16.66119  16.66172    0.0235  16213168   2022718   4069550
  16.66056  16.66107    0.0235  16227068   2024438   4074860
  16.65992  16.66042    0.0235  16236568   2026158   4079330
  16.65928  16.65978    0.0235  16264868   2030518   4088730
  16.65864  16.65913    0.0235  16261568   2030328   4089380
  16.65800  16.65850    0.0235  16280168   2033998   4095530
  16.65736  16.65786    0.0235  16281768   2034378   4097670
  16.65672  16.65723    0.0235  16300268   2036898   4103520
  16.65608  16.65659    0.0235  16301668   2038158   4106230
  16.65544  16.65593    0.0235  16302868   2038698   4108260
  16.65481  16.65528    0.0235  16327668   2041788   4116780
  16.65417  16.65463    0.0235  16316368   2041678   4115520
  16.65353  16.65399    0.0235  16313068   2041338   4117010
  16.65289  16.65338    0.0235  16328868   2043858   4121820
  16.65225  16.65277    0.0235  16318568   2042858   4120990
  16.65161  16.65213    0.0235  16321868   2044738   4123890
  16.65097  16.65148    0.0235  16310668   2043088   4123010
  16.65033  16.65082    0.0235  16326168   2045848   4130160
  16.64969  16.65017    0.0235  16317868   2045308   4128700
  16.64906  16.64952    0.0235  16307768   2044388   4128020
  16.64842  16.64888    0.0235  16325668   2047328   4134090
  16.64778  16.64824    0.0235  16322168   2047298   4134940
  16.64714  16.64760    0.0235  16308668   2046338   4132560
  16.64650  16.64696    0.0235  16321068   2048018   4138950
  16.64586  16.64631    0.0235  16318768   2048098   4138950
  16.64522  16.64565    0.0235  16315168   2048398   4139980
  16.64458  16.64500    0.0235  16297068   2047298   4138180
  16.64394  16.64435    0.0235  16303168   2048558   4141890
  16.64331  16.64373    0.0235  16294268   2047598   4140630
  16.64267  16.64312    0.0235  16272268   2045458   4137380
  16.64203  16.64250    0.0235  16275968   2046458   4141620
  16.64139  16.64186    0.0235  16264068   2045578   4138380
  16.64075  16.64121    0.0235  16252368   2044508   4137110
  16.64011  16.64056    0.0235  16258668   2046378   4141740
  16.63947  16.63991    0.0235  16249868   2045498   4140240
  16.63883  16.63927    0.0235  16264768   2048138   4147170
  16.63819  16.63863    0.0235  16282868   2050728   4153960
  16.63756  16.63799    0.0235  16317768   2055128   4161570
  16.63692  16.63736    0.0235  16346368   2059338   4173730
  16.63628  16.63673    0.0235  16354968   2061088   4176010
  16.63564  16.63608    0.0235  16379868   2064688   4183700
  16.63500  16.63542    0.0235  16395168   2067238   4190270
  16.63436  16.63477    0.0235  16407868   2069038   4194670
  16.63372  16.63414    0.0235  16417968   2071758   4200170
  16.63308  16.63352    0.0235  16419668   2072398   4201200
  16.63244  16.63292    0.0235  16440568   2075078   4210000
  16.63181  16.63230    0.0235  16436468   2075918   4211710
  16.63117  16.63166    0.0235  16443468   2076918   4213590
  16.63053  16.63100    0.0235  16451368   2078438   4217630
  16.62989  16.63036    0.0235  16438668   2077368   4217600
  16.62925  16.62972    0.0235  16444568   2078598   4221000
  16.62861  16.62908    0.0235  16439868   2078708   4221800
